Client,Company Code,Accounting Document Number,Fiscal Year,Document Type,Document Date in Document,Month,Posting Date in the Document,Day On Which Accounting Document Was Entered,Invoice Document Number,Fiscal Year of Invoice,Date of the Last Document Change by Transaction,Reference Document Number,Accounting Document Key
100,CompanyCode1,1000000194,2022,Documenttype1,2022-02-24,3,2022-03-15,2022-03-15,1000035571,2022,,606 208164,10000355712022
100,CompanyCode1,1000000195,2022,Documenttype1,2022-03-11,3,2022-03-15,2022-03-15,1000035594,2022,,142431,10000355942022
100,CompanyCode1,1000000196,2022,Documenttype1,2022-03-15,3,2022-03-15,2022-03-15,1000035602,2022,,409876,10000356022022
100,CompanyCode1,1000000197,2022,Documenttype1,2022-03-11,3,2022-03-16,2022-03-16,1000074874,2022,,BY5839DD,10000748742022
100,CompanyCode1,1000000198,2022,Documenttype1,2022-03-11,3,2022-03-16,2022-03-16,1000074877,2022,,BY5810DD,10000748772022
100,CompanyCode1,1000000199,2022,Documenttype1,2022-03-08,3,2022-03-16,2022-03-16,1000074881,2022,,PE5835DB,10000748812022
100,CompanyCode1,1000000200,2022,Documenttype1,2022-03-10,3,2022-03-17,2022-03-17,1000075091,2022,,C14105,10000750912022
100,CompanyCode1,1000000201,2022,Documenttype1,2022-03-10,3,2022-03-17,2022-03-17,1000075168,2022,,9968,10000751682022
100,CompanyCode1,1000000202,2022,Documenttype1,2022-03-16,3,2022-03-17,2022-03-17,1000075192,2022,,Y589008,10000751922022
100,CompanyCode1,1000000203,2022,Documenttype1,2022-03-11,3,2022-03-17,2022-03-17,1000075254,2022,,3904179006,10000752542022
100,CompanyCode1,1000000204,2022,Documenttype1,2022-02-15,3,2022-03-17,2022-03-17,1000055639,2022,,70402558,10000556392022
100,CompanyCode1,1000000205,2022,Documenttype1,2022-02-17,3,2022-03-17,2022-03-17,1000055640,2022,,70402738,10000556402022
100,CompanyCode1,1000000206,2022,Documenttype1,2022-04-29,5,2022-05-25,2022-05-25,1000043255,2022,,260112696,10000432552022
100,CompanyCode1,1000000207,2022,Documenttype1,2022-05-20,5,2022-05-25,2022-05-25,1000082325,2022,,INV131393,10000823252022
100,CompanyCode1,1000000208,2022,Documenttype1,2022-04-30,5,2022-05-25,2022-05-25,1000082342,2022,,JC8045,10000823422022
100,CompanyCode1,1000000209,2022,Documenttype1,2022-05-25,5,2022-05-25,2022-05-25,1000082347,2022,,00020392,10000823472022
100,CompanyCode1,1000000210,2022,Documenttype1,2022-03-28,5,2022-05-25,2022-05-25,1000062859,2022,,RYWA6230,10000628592022
100,CompanyCode1,1000000211,2022,Documenttype1,2022-05-23,5,2022-05-26,2022-05-26,1000043310,2022,,474027,10000433102022
100,CompanyCode1,1000000212,2022,Documenttype1,2022-05-24,5,2022-05-26,2022-05-26,1000043315,2022,,11515,10000433152022
100,CompanyCode1,1000000213,2022,Documenttype1,2022-05-24,5,2022-05-26,2022-05-26,1000043316,2022,,11507,10000433162022
100,CompanyCode1,1000000214,2022,Documenttype1,2022-05-24,5,2022-05-26,2022-05-26,1000043317,2022,,11506,10000433172022
100,CompanyCode1,1000000215,2022,Documenttype1,2022-05-24,5,2022-05-26,2022-05-26,1000043319,2022,,200414,10000433192022
100,CompanyCode1,1000000216,2022,Documenttype1,2022-05-17,5,2022-05-26,2022-05-26,1000043322,2022,,200220,10000433222022
100,CompanyCode1,1000000217,2022,Documenttype1,2022-05-19,5,2022-05-26,2022-05-26,1000082395,2022,,90828254,10000823952022
100,CompanyCode1,1000000218,2022,Documenttype1,2022-03-22,5,2022-05-26,2022-05-26,1000082403,2022,,C073-8681,10000824032022
100,CompanyCode1,1000000219,2022,Documenttype1,2022-04-26,5,2022-05-26,2022-05-26,1000082404,2022,,C073-8755,10000824042022
100,CompanyCode1,1000000220,2022,Documenttype1,2022-04-30,5,2022-05-16,2022-05-26,1000082426,2022,,T22.058.I01,10000824262022
100,CompanyCode1,1000000221,2022,Documenttype1,2022-05-19,5,2022-05-26,2022-05-26,1000043331,2022,,90828255,10000433312022
100,CompanyCode1,1000000222,2022,Documenttype1,2022-05-16,5,2022-05-27,2022-05-27,1000043335,2022,,1304127,10000433352022
100,CompanyCode1,1000000223,2022,Documenttype1,2022-05-20,5,2022-05-27,2022-05-27,1000043338,2022,,1306997,10000433382022
100,CompanyCode1,1000000224,2022,Documenttype1,2022-05-17,5,2022-05-27,2022-05-27,1000043339,2022,,1305136,10000433392022
100,CompanyCode1,1000000225,2022,Documenttype1,2022-05-23,5,2022-05-27,2022-05-27,1000043340,2022,,1307542,10000433402022
100,CompanyCode1,1000000226,2022,Documenttype1,2022-05-27,5,2022-05-27,2022-05-27,1000043355,2022,,0007028,10000433552022
100,CompanyCode1,1000000227,2022,Documenttype1,2022-05-14,5,2022-05-24,2022-05-27,1000043359,2022,,T22.058.I02,10000433592022
100,CompanyCode1,1000000228,2022,Documenttype1,2022-05-26,5,2022-05-30,2022-05-30,1000224329,2022,,INV132163,10002243292022
100,CompanyCode1,1000000229,2022,Documenttype1,2022-05-26,5,2022-05-30,2022-05-30,1000043411,2022,,INV132165,10000434112022
100,CompanyCode1,1000000230,2022,Documenttype1,2022-05-26,5,2022-05-30,2022-05-30,1000043412,2022,,INV132158,10000434122022
100,CompanyCode1,1000000231,2022,Documenttype1,2022-05-26,5,2022-05-30,2022-05-30,1000043413,2022,,INV132156,10000434132022
100,CompanyCode1,1000000232,2022,Documenttype1,2022-05-26,5,2022-05-30,2022-05-30,1000043414,2022,,INV132157,10000434142022
100,CompanyCode1,1000000233,2022,Documenttype1,2022-05-26,5,2022-05-30,2022-05-30,1000043415,2022,,INV132309,10000434152022
100,CompanyCode1,1000000234,2022,Documenttype1,2022-05-26,5,2022-05-30,2022-05-30,1000043416,2022,,INV132310,10000434162022
100,CompanyCode1,1000000235,2022,Documenttype1,2022-05-26,5,2022-05-31,2022-05-31,1000224330,2022,,31SLI007116,10002243302022
100,CompanyCode1,1000000236,2022,Documenttype1,2022-04-09,5,2022-05-31,2022-05-31,1000043445,2022,,00034868,10000434452022
100,CompanyCode1,1000000237,2022,Documenttype1,2022-05-01,5,2022-05-31,2022-05-31,1000043446,2022,,00034835,10000434462022
100,CompanyCode1,1000000238,2022,Documenttype1,2022-05-01,5,2022-05-31,2022-05-31,1000043447,2022,,00034834,10000434472022
100,CompanyCode1,1000000239,2022,Documenttype1,2022-05-01,5,2022-05-31,2022-05-31,1000082533,2022,,11034,10000825332022
100,CompanyCode1,1000000240,2022,Documenttype1,2022-05-30,5,2022-05-31,2022-05-31,1000082536,2022,,11585,10000825362022
100,CompanyCode1,1000000241,2022,Documenttype1,2022-05-03,5,2022-05-31,2022-05-31,1000082550,2022,,53550,10000825502022
100,CompanyCode1,1000000242,2022,Documenttype1,2022-05-03,5,2022-05-31,2022-05-31,1000082551,2022,,53551,10000825512022
100,CompanyCode1,1000000243,2022,Documenttype1,2022-05-02,5,2022-05-31,2022-05-31,1000082554,2022,,53544,10000825542022
100,CompanyCode1,1000000244,2022,Documenttype1,2022-05-24,5,2022-05-31,2022-05-31,1000082557,2022,,1308323,10000825572022
100,CompanyCode1,1000000245,2022,Documenttype1,2022-05-30,5,2022-05-31,2022-05-31,1000082558,2022,,1312036,10000825582022
100,CompanyCode1,1000000246,2022,Documenttype1,2022-05-18,5,2022-05-31,2022-05-31,1000082559,2022,,1305687,10000825592022
100,CompanyCode1,1000000247,2022,Documenttype1,2022-05-25,5,2022-05-31,2022-05-31,1000082579,2022,,21412601,10000825792022
100,CompanyCode1,1000000248,2022,Documenttype1,2022-05-09,5,2022-05-31,2022-05-31,1000082580,2022,,21383142,10000825802022
100,CompanyCode1,1000000249,2022,Documenttype1,2022-05-31,6,2022-06-01,2022-06-01,1000043471,2022,,11712,10000434712022
100,CompanyCode1,1000000250,2022,Documenttype1,2022-05-31,6,2022-06-01,2022-06-01,1000043472,2022,,11710,10000434722022
100,CompanyCode1,1000000251,2022,Documenttype1,2022-05-31,6,2022-06-01,2022-06-01,1000043473,2022,,11701,10000434732022
100,CompanyCode1,1000000252,2022,Documenttype1,2022-04-30,6,2022-06-01,2022-06-01,1000224331,2022,,10131,10002243312022
100,CompanyCode1,1000000253,2022,Documenttype1,2022-05-25,6,2022-06-01,2022-06-01,1000043477,2022,,11550,10000434772022
100,CompanyCode1,1000000254,2022,Documenttype1,2022-04-29,6,2022-06-01,2022-06-01,1000043478,2022,,112-0118738,10000434782022
100,CompanyCode1,1000000255,2022,Documenttype1,2022-05-13,6,2022-06-01,2022-06-01,1000043499,2022,,606 027024,10000434992022
100,CompanyCode1,1000000256,2022,Documenttype1,2022-05-13,6,2022-06-01,2022-06-01,1000043502,2022,,606 021942,10000435022022
100,CompanyCode1,1000000257,2022,Documenttype1,2022-05-10,6,2022-06-01,2022-06-01,1000043503,2022,,606 711051,10000435032022
100,CompanyCode1,1000000258,2022,Documenttype1,2022-05-12,6,2022-06-01,2022-06-01,1000043505,2022,,600708725,10000435052022
100,CompanyCode1,1000000259,2022,Documenttype1,2022-05-12,6,2022-06-01,2022-06-01,1000043506,2022,,600703449,10000435062022
100,CompanyCode1,1000000260,2022,Documenttype1,2022-05-12,6,2022-06-01,2022-06-01,1000043507,2022,,600699279,10000435072022
100,CompanyCode1,1000000261,2022,Documenttype1,2022-05-10,6,2022-06-01,2022-06-01,1000043508,2022,,600710965,10000435082022
100,CompanyCode1,1000000262,2022,Documenttype1,2022-05-02,6,2022-06-02,2022-06-02,1000043556,2022,,1297739,10000435562022
100,CompanyCode1,1000000263,2022,Documenttype1,2022-04-28,6,2022-06-02,2022-06-02,1000043557,2022,,1296599,10000435572022
100,CompanyCode1,1000000264,2022,Documenttype1,2022-02-24,6,2022-06-02,2022-06-02,1000043559,2022,,1271185,10000435592022
100,CompanyCode1,1000000265,2022,Documenttype1,2022-04-01,6,2022-06-03,2022-06-03,1000043574,2022,2022-06-13,M21731,10000435742022
100,CompanyCode1,1000000266,2022,Documenttype1,2022-05-26,6,2022-06-03,2022-06-03,1000043575,2022,,0000353327,10000435752022
100,CompanyCode1,1000000267,2022,Documenttype1,2022-05-31,6,2022-06-03,2022-06-03,1000043587,2022,,56216,10000435872022
100,CompanyCode1,1000000268,2022,Documenttype1,2022-04-20,6,2022-06-07,2022-06-07,1000082736,2022,,PRIV00000901,10000827362022
100,CompanyCode1,1000000269,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082754,2022,,INV-1415,10000827542022
100,CompanyCode1,1000000270,2022,Documenttype1,2022-04-20,6,2022-06-07,2022-06-07,1000082755,2022,,PRIV00000901,10000827552022
100,CompanyCode1,1000000271,2022,Documenttype1,2022-05-09,6,2022-06-07,2022-06-07,1000082773,2022,,606 615053,10000827732022
100,CompanyCode1,1000000272,2022,Documenttype1,2022-05-09,6,2022-06-07,2022-06-07,1000082774,2022,,606 614617,10000827742022
100,CompanyCode1,1000000273,2022,Documenttype1,2022-05-10,6,2022-06-07,2022-06-07,1000082782,2022,,600708329,10000827822022
100,CompanyCode1,1000000274,2022,Documenttype1,2022-06-02,6,2022-06-07,2022-06-07,1000082784,2022,,INV133018,10000827842022
100,CompanyCode1,1000000275,2022,Documenttype1,2022-06-02,6,2022-06-07,2022-06-07,1000082785,2022,,INV133016,10000827852022
100,CompanyCode1,1000000276,2022,Documenttype1,2022-06-02,6,2022-06-07,2022-06-07,1000082786,2022,,INV133025,10000827862022
100,CompanyCode1,1000000277,2022,Documenttype1,2022-06-02,6,2022-06-07,2022-06-07,1000082787,2022,,INV133017,10000827872022
100,CompanyCode1,1000000278,2022,Documenttype1,2022-06-02,6,2022-06-07,2022-06-07,1000224332,2022,,INV133023,10002243322022
100,CompanyCode1,1000000279,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082789,2022,,75972,10000827892022
100,CompanyCode1,1000000280,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082790,2022,,76040,10000827902022
100,CompanyCode1,1000000281,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082792,2022,,INV-0554,10000827922022
100,CompanyCode1,1000000282,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082793,2022,,56200,10000827932022
100,CompanyCode1,1000000283,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082794,2022,,56201,10000827942022
100,CompanyCode1,1000000284,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082795,2022,,56202,10000827952022
100,CompanyCode1,1000000285,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082796,2022,,56204,10000827962022
100,CompanyCode1,1000000286,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082797,2022,,56206,10000827972022
100,CompanyCode1,1000000287,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082798,2022,,56208,10000827982022
100,CompanyCode1,1000000288,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082799,2022,,56209,10000827992022
100,CompanyCode1,1000000289,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082800,2022,,56212,10000828002022
100,CompanyCode1,1000000290,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082801,2022,,56213,10000828012022
100,CompanyCode1,1000000291,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082802,2022,,56138,10000828022022
100,CompanyCode1,1000000292,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082803,2022,,56140,10000828032022
100,CompanyCode1,1000000293,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082804,2022,,56135,10000828042022
100,CompanyCode1,1000000294,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082805,2022,,56145,10000828052022
100,CompanyCode1,1000000295,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082806,2022,,56132,10000828062022
100,CompanyCode1,1000000296,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082807,2022,,56136,10000828072022
100,CompanyCode1,1000000297,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082808,2022,,56141,10000828082022
100,CompanyCode1,1000000298,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000082809,2022,,56142,10000828092022
100,CompanyCode1,1000000299,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000063406,2022,,56146,10000634062022
100,CompanyCode1,1000000300,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000063407,2022,,56144,10000634072022
100,CompanyCode1,1000000301,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000224333,2022,,130472,10002243332022
100,CompanyCode1,1000000302,2022,Documenttype1,2022-05-24,6,2022-06-07,2022-06-07,1000063433,2022,,PA3891,10000634332022
100,CompanyCode1,1000000303,2022,Documenttype1,2022-05-19,6,2022-06-07,2022-06-07,1000224334,2022,,01027302,10002243342022
100,CompanyCode1,1000000304,2022,Documenttype1,2022-05-31,6,2022-06-07,2022-06-07,1000224335,2022,,1277614,10002243352022
100,CompanyCode1,1000000305,2022,Documenttype1,2022-05-31,6,2022-06-08,2022-06-08,1000224336,2022,,10141,10002243362022
100,CompanyCode1,1000000306,2022,Documenttype1,2022-03-02,6,2022-06-08,2022-06-08,1000082834,2022,,CRN Y655466,10000828342022
100,CompanyCode1,1000000307,2022,Documenttype1,2022-05-22,6,2022-06-08,2022-06-08,1000082848,2022,,90828343,10000828482022
100,CompanyCode1,1000000308,2022,Documenttype1,2022-05-25,6,2022-06-08,2022-06-08,1000082857,2022,,00020365,10000828572022
100,CompanyCode1,1000000309,2022,Documenttype1,2022-05-09,6,2022-06-08,2022-06-08,1000082861,2022,,318007333,10000828612022
100,CompanyCode1,1000000310,2022,Documenttype1,2022-06-03,6,2022-06-08,2022-06-08,1000082867,2022,,11819,10000828672022
100,CompanyCode1,1000000311,2022,Documenttype1,2022-05-23,6,2022-06-08,2022-06-08,1000063479,2022,,019084,10000634792022
100,CompanyCode1,1000000312,2022,Documenttype1,2022-05-20,6,2022-06-08,2022-06-08,1000063485,2022,,47-SI0111104,10000634852022
100,CompanyCode1,1000000313,2022,Documenttype1,2022-05-31,6,2022-06-08,2022-06-08,1000063486,2022,,47-SI0111503,10000634862022
100,CompanyCode1,1000000314,2022,Documenttype1,2022-06-01,6,2022-06-08,2022-06-08,1000063500,2022,,BY6175DZ,10000635002022
100,CompanyCode1,1000000315,2022,Documenttype1,2022-06-02,6,2022-06-09,2022-06-09,1000082872,2022,,534746-686,10000828722022
100,CompanyCode1,1000000316,2022,Documenttype1,2022-05-25,6,2022-06-09,2022-06-09,1000082886,2022,,00020268,10000828862022
100,CompanyCode1,1000000317,2022,Documenttype1,2022-06-09,6,2022-06-09,2022-06-09,1000082891,2022,,INV133636,10000828912022
100,CompanyCode1,1000000318,2022,Documenttype1,2022-04-20,6,2022-06-10,2022-06-10,1000082895,2022,,60441,10000828952022
100,CompanyCode1,1000000319,2022,Documenttype1,2022-06-09,6,2022-06-10,2022-06-10,1000224337,2022,,INV133504,10002243372022
100,CompanyCode1,1000000320,2022,Documenttype1,2022-06-09,6,2022-06-10,2022-06-10,1000082899,2022,,INV133498,10000828992022
100,CompanyCode1,1000000321,2022,Documenttype1,2022-06-09,6,2022-06-10,2022-06-10,1000082900,2022,,INV133499,10000829002022
100,CompanyCode1,1000000322,2022,Documenttype1,2022-06-09,6,2022-06-10,2022-06-10,1000082901,2022,,INV133497,10000829012022
100,CompanyCode1,1000000323,2022,Documenttype1,2022-06-09,6,2022-06-10,2022-06-10,1000082902,2022,,INV133637,10000829022022
100,CompanyCode1,1000000324,2022,Documenttype1,2022-06-09,6,2022-06-10,2022-06-10,1000082903,2022,,INV133635,10000829032022
100,CompanyCode1,1000000325,2022,Documenttype1,2022-06-09,6,2022-06-10,2022-06-10,1000082904,2022,,53610,10000829042022
100,CompanyCode1,1000000326,2022,Documenttype1,2022-06-08,6,2022-06-10,2022-06-10,1000082905,2022,,53597,10000829052022
100,CompanyCode1,1000000327,2022,Documenttype1,2022-05-24,6,2022-06-10,2022-06-10,1000082934,2022,,RI22007110,10000829342022
100,CompanyCode1,1000000328,2022,Documenttype1,2022-06-03,6,2022-06-10,2022-06-10,1000082960,2022,,1315014,10000829602022
100,CompanyCode1,1000000329,2022,Documenttype1,2022-03-14,6,2022-06-10,2022-06-10,1000082961,2022,,1278007,10000829612022
100,CompanyCode1,1000000330,2022,Documenttype1,2022-03-11,6,2022-06-10,2022-06-10,1000082963,2022,,1277670,10000829632022
100,CompanyCode1,1000000331,2022,Documenttype1,2022-03-09,6,2022-06-10,2022-06-10,1000082964,2022,,1276151,10000829642022
100,CompanyCode1,1000000332,2022,Documenttype1,2022-03-05,6,2022-06-10,2022-06-10,1000082965,2022,,1275169,10000829652022
100,CompanyCode1,1000000333,2022,Documenttype1,2022-04-22,6,2022-06-13,2022-06-13,1000043907,2022,,IN220442,10000439072022
100,CompanyCode1,1000000334,2022,Documenttype1,2022-04-22,6,2022-06-13,2022-06-13,1000043908,2022,,IN220443,10000439082022
100,CompanyCode1,1000000335,2022,Documenttype1,2022-03-05,6,2022-06-13,2022-06-13,1000043911,2022,,1275136,10000439112022
100,CompanyCode1,1000000336,2022,Documenttype1,2022-03-16,6,2022-06-13,2022-06-13,1000043912,2022,,1279211,10000439122022
100,CompanyCode1,1000000337,2022,Documenttype1,2022-03-05,6,2022-06-13,2022-06-13,1000043913,2022,,1275168,10000439132022
100,CompanyCode1,1000000338,2022,Documenttype1,2022-05-27,6,2022-06-13,2022-06-13,1000043920,2022,,200599,10000439202022
100,CompanyCode1,1000000339,2022,Documenttype1,2022-06-08,6,2022-06-13,2022-06-13,1000043921,2022,,200801,10000439212022
100,CompanyCode1,1000000340,2022,Documenttype1,2022-03-22,6,2022-06-13,2022-06-13,1000043922,2022,,198693,10000439222022
100,CompanyCode1,1000000341,2022,Documenttype1,2022-05-16,6,2022-06-12,2022-06-13,1000043932,2022,,IN220514,10000439322022
100,CompanyCode1,1000000342,2022,Documenttype1,2021-08-31,6,2022-06-13,2022-06-13,1000083007,2022,,INV-21751,10000830072022
100,CompanyCode1,1000000343,2022,Documenttype1,2021-10-31,6,2022-06-13,2022-06-13,1000083008,2022,,INV-22635,10000830082022
100,CompanyCode1,1000000344,2022,Documenttype1,2021-09-30,6,2022-06-13,2022-06-13,1000083009,2022,,INV-22210,10000830092022
100,CompanyCode1,1000000345,2022,Documenttype1,2022-05-31,6,2022-06-13,2022-06-13,1000083010,2022,,INV-25515,10000830102022
100,CompanyCode1,1000000346,2022,Documenttype1,2022-05-10,6,2022-06-13,2022-06-13,1000083046,2022,,600711013,10000830462022
100,CompanyCode1,1000000347,2022,Documenttype1,2022-06-09,6,2022-06-13,2022-06-13,1000063671,2022,,1317134,10000636712022
100,CompanyCode1,1000000348,2022,Documenttype1,2022-05-20,6,2022-06-14,2022-06-14,1000083098,2022,,C073-8863,10000830982022
100,CompanyCode1,1000000349,2022,Documenttype1,2022-05-03,6,2022-06-14,2022-06-14,1000083108,2022,,53548,10000831082022
100,CompanyCode1,1000000350,2022,Documenttype1,2022-06-14,6,2022-06-14,2022-06-14,1000083112,2022,2022-06-22,RYWA6230_REV,10000831122022
100,CompanyCode1,1000000351,2022,Documenttype1,2022-06-01,6,2022-06-14,2022-06-14,1000083120,2022,,006,10000831202022
100,CompanyCode1,1000000352,2022,Documenttype1,2022-05-31,6,2022-06-14,2022-06-14,1000063745,2022,,606 812066,10000637452022
100,CompanyCode1,1000000353,2022,Documenttype1,2022-05-24,6,2022-06-14,2022-06-14,1000063748,2022,,606 100340,10000637482022
100,CompanyCode1,1000000354,2022,Documenttype1,2022-05-20,6,2022-06-14,2022-06-14,1000063751,2022,,600889642,10000637512022
100,CompanyCode1,1000000355,2022,Documenttype1,2022-05-25,6,2022-06-14,2022-06-14,1000044065,2022,,00009546,10000440652022
100,CompanyCode1,1000000356,2022,Documenttype1,2022-06-09,6,2022-06-15,2022-06-15,1000083145,2022,,674,10000831452022
100,CompanyCode1,1000000357,2022,Documenttype1,2022-06-09,6,2022-06-15,2022-06-15,1000083151,2022,,INV133506,10000831512022
100,CompanyCode1,1000000358,2022,Documenttype1,2022-05-16,6,2022-06-16,2022-06-16,1000083177,2022,,11292,10000831772022
100,CompanyCode1,1000000359,2022,Documenttype1,2022-06-07,6,2022-06-16,2022-06-16,1000083192,2022,,36323,10000831922022
100,CompanyCode1,1000000360,2022,Documenttype1,2022-06-14,6,2022-06-17,2022-06-17,1000083200,2022,,1319257,10000832002022
100,CompanyCode1,1000000361,2022,Documenttype1,2022-06-10,6,2022-06-17,2022-06-17,1000083214,2022,,00713898,10000832142022
100,CompanyCode1,1000000362,2022,Documenttype1,2022-05-24,6,2022-06-17,2022-06-17,1000083215,2022,,00708114,10000832152022
100,CompanyCode1,1000000363,2022,Documenttype1,2022-05-25,6,2022-06-17,2022-06-17,1000083216,2022,,00708838,10000832162022
100,CompanyCode1,1000000364,2022,Documenttype1,2022-06-16,6,2022-06-17,2022-06-17,1000224338,2022,,INV134698,10002243382022
